"","nicheout$RAINFALL"
"1507",0
"1508",0
"1509",0
"1510",0
"1511",1.79999995231628
"1512",3.5
"1513",0.600000023841858
"1514",4.5
"1515",0.200000002980232
"1516",0
"1517",0
"1518",0
"1519",0
"1520",3.40000009536743
"1521",0
"1522",0.100000001490116
"1523",0
"1524",0
"1525",0.600000023841858
"1526",21.2999992370605
"1527",0.200000002980232
"1528",0
"1529",2
"1530",0.100000001490116
"1531",0
"1532",0
"1533",0
"1534",0
"1535",0.300000011920929
"1536",0.100000001490116
"1537",0
"1538",0
"1539",0
"1540",0.100000001490116
"1541",0
"1542",0
"1543",0.200000002980232
"1544",0
"1545",0.400000005960464
"1546",0
"1547",0
"1548",0
"1549",15.6999998092651
"1550",0.100000001490116
"1551",1.10000002384186
"1552",4.40000009536743
"1553",0.300000011920929
"1554",0.200000002980232
"1555",0.100000001490116
"1556",9.30000019073486
"1557",0.300000011920929
"1558",0.100000001490116
"1559",0.100000001490116
"1560",0.100000001490116
"1561",8.69999980926514
"1562",3.5
"1563",1.89999997615814
"1564",2.59999990463257
"1565",1.20000004768372
"1566",0.699999988079071
"1567",9.89999961853027
"1568",0.5
"1569",0
"1570",0.300000011920929
"1571",0.100000001490116
"1572",0
"1573",18.2999992370605
"1574",19.5
"1575",2.40000009536743
"1576",0.300000011920929
"1577",0.5
"1578",0.200000002980232
"1579",1.89999997615814
"1580",6.69999980926514
"1581",1.20000004768372
"1582",2.29999995231628
"1583",16.1000003814697
"1584",8.5
"1585",15.8999996185303
"1586",0.699999988079071
"1587",0.300000011920929
"1588",0.300000011920929
"1589",0.100000001490116
"1590",0
"1591",0.200000002980232
"1592",0.200000002980232
"1593",2.70000004768372
"1594",0.200000002980232
"1595",0.200000002980232
"1596",16.1000003814697
"1597",0.800000011920929
"1598",15.1000003814697
"1599",15.3999996185303
"1600",11.6000003814697
"1601",3.40000009536743
"1602",0.200000002980232
"1603",0.200000002980232
"1604",7.19999980926514
"1605",2.70000004768372
"1606",1.60000002384186
"1607",8.30000019073486
"1608",2.40000009536743
"1609",9.5
"1610",1.60000002384186
"1611",2.40000009536743
"1612",3.40000009536743
"1613",6
"1614",3
"1615",20.7000007629395
"1616",0.699999988079071
"1617",0.300000011920929
"1618",0.300000011920929
"1619",5
"1620",5.30000019073486
"1621",10.1999998092651
"1622",0.699999988079071
"1623",0.300000011920929
"1624",3.79999995231628
"1625",34.2999992370605
"1626",30.3999996185303
"1627",2.40000009536743
"1628",0.5
"1629",18.3999996185303
"1630",16.7000007629395
"1631",4.69999980926514
"1632",2.40000009536743
"1633",0.200000002980232
"1634",0.300000011920929
"1635",26.2999992370605
"1636",16.2000007629395
"1637",9.89999961853027
"1638",2.79999995231628
"1639",9.60000038146973
"1640",33.5
"1641",35.2999992370605
"1642",13.3999996185303
"1643",33.0999984741211
"1644",2.29999995231628
"1645",29.2000007629395
"1646",40.5
"1647",14.3999996185303
"1648",8.39999961853027
"1649",2.79999995231628
"1650",1.79999995231628
"1651",0.300000011920929
"1652",0.300000011920929
"1653",5.30000019073486
"1654",0.5
"1655",3.79999995231628
"1656",0.800000011920929
"1657",2.90000009536743
"1658",9.39999961853027
"1659",0.699999988079071
"1660",0.5
"1661",0.300000011920929
"1662",1.60000002384186
"1663",0.699999988079071
"1664",1.5
"1665",12.1999998092651
"1666",9.10000038146973
"1667",5.69999980926514
"1668",0.600000023841858
"1669",7
"1670",0.400000005960464
"1671",0.300000011920929
"1672",1.79999995231628
"1673",1.79999995231628
"1674",2.20000004768372
"1675",36
"1676",2.20000004768372
"1677",1.79999995231628
"1678",0.5
"1679",0.5
"1680",0.300000011920929
"1681",11.6000003814697
"1682",12
"1683",1.5
"1684",4.59999990463257
"1685",10.8000001907349
"1686",12.8000001907349
"1687",2
"1688",0.400000005960464
"1689",0.400000005960464
"1690",0.300000011920929
"1691",0.200000002980232
"1692",3.20000004768372
"1693",4.19999980926514
"1694",3
"1695",0.300000011920929
"1696",0.300000011920929
"1697",0
"1698",0
"1699",2.40000009536743
"1700",0.100000001490116
"1701",1.29999995231628
"1702",1.5
"1703",0.600000023841858
"1704",1.29999995231628
"1705",0.800000011920929
"1706",0.400000005960464
"1707",0.300000011920929
"1708",0
"1709",0.100000001490116
"1710",0
"1711",4.80000019073486
"1712",9.19999980926514
"1713",0.200000002980232
"1714",6.19999980926514
"1715",0.600000023841858
"1716",1.70000004768372
"1717",0.600000023841858
"1718",7.69999980926514
"1719",1.79999995231628
"1720",1.29999995231628
"1721",0.100000001490116
"1722",0.400000005960464
"1723",0.100000001490116
"1724",0
"1725",7.59999990463257
"1726",12.3999996185303
"1727",1
"1728",0
"1729",0.100000001490116
"1730",2.20000004768372
"1731",0.100000001490116
"1732",0.100000001490116
"1733",0.400000005960464
"1734",1.79999995231628
"1735",2.20000004768372
"1736",6.09999990463257
"1737",11.6000003814697
"1738",2.79999995231628
"1739",1
"1740",0
"1741",24.2999992370605
"1742",1.60000002384186
"1743",0
"1744",0
"1745",0
"1746",0
"1747",1.20000004768372
"1748",3
"1749",2.59999990463257
"1750",0.100000001490116
"1751",0.300000011920929
"1752",0
"1753",0
"1754",0
"1755",0
"1756",0.300000011920929
"1757",0.899999976158142
"1758",0.800000011920929
"1759",0
"1760",26
"1761",5.80000019073486
"1762",0.100000001490116
"1763",0
"1764",0
"1765",0
"1766",3
"1767",16.2000007629395
"1768",0.200000002980232
"1769",10.5
"1770",28.2000007629395
"1771",12.5
"1772",3.09999990463257
"1773",5.30000019073486
"1774",1
"1775",0.699999988079071
"1776",12
"1777",10.6999998092651
"1778",1.39999997615814
"1779",2.59999990463257
"1780",1.39999997615814
"1781",0
"1782",0.200000002980232
"1783",3.29999995231628
"1784",3
"1785",0
"1786",0.300000011920929
"1787",0
"1788",0
"1789",0
"1790",0.100000001490116
"1791",0
"1792",0
"1793",0
"1794",0.800000011920929
"1795",12
"1796",4.80000019073486
"1797",0.5
"1798",0
"1799",0.400000005960464
"1800",0
"1801",1.5
"1802",0
"1803",0
"1804",0.100000001490116
"1805",0
"1806",0.100000001490116
"1807",6
"1808",8.10000038146973
"1809",0.400000005960464
"1810",0
"1811",0.100000001490116
"1812",0
"1813",5.5
"1814",2.29999995231628
"1815",0.100000001490116
"1816",0
"1817",0
"1818",0
"1819",0
"1820",0.100000001490116
"1821",1.5
"1822",3.59999990463257
"1823",0.699999988079071
"1824",0
"1825",0
"1826",0
"1827",1
"1828",1.5
"1829",0
"1830",23
"1831",1.20000004768372
"1832",3.59999990463257
"1833",0.699999988079071
"1834",0.100000001490116
"1835",8.39999961853027
"1836",0
"1837",0
"1838",0.100000001490116
"1839",0
"1840",0
"1841",0.800000011920929
"1842",0.5
"1843",0
"1844",0.100000001490116
"1845",0
"1846",0.800000011920929
"1847",0
"1848",0
"1849",0
"1850",0
"1851",0
"1852",0.200000002980232
"1853",5.80000019073486
"1854",0.5
"1855",0
"1856",0
"1857",0.100000001490116
"1858",22.8999996185303
"1859",9.19999980926514
"1860",13
"1861",6.59999990463257
"1862",3.40000009536743
"1863",0
"1864",0.100000001490116
"1865",1.60000002384186
"1866",0.200000002980232
"1867",0
"1868",0.5
"1869",0.100000001490116
"1870",0
"1871",4.90000009536743
"1872",1.79999995231628
"1873",0.600000023841858
"1874",0
"1875",3.29999995231628
"1876",0
"1877",0.100000001490116
"1878",0
"1879",0
"1880",0
"1881",0
"1882",0.400000005960464
"1883",0
"1884",0
"1885",0
"1886",8.69999980926514
"1887",0
"1888",0
"1889",6.80000019073486
"1890",5.09999990463257
"1891",0.600000023841858
"1892",0.200000002980232
"1893",0.100000001490116
"1894",0.100000001490116
"1895",0
"1896",0
"1897",1.20000004768372
"1898",0
"1899",0
"1900",0.699999988079071
"1901",0
"1902",0
"1903",0
"1904",0
"1905",0
"1906",0
"1907",0
"1908",0
"1909",1
"1910",0.200000002980232
"1911",0
"1912",0
"1913",0
"1914",0
"1915",0
"1916",0
"1917",0
"1918",14.6999998092651
"1919",15.8000001907349
"1920",0.100000001490116
"1921",0
"1922",1.60000002384186
"1923",5.40000009536743
"1924",20.2000007629395
"1925",0.100000001490116
"1926",2.09999990463257
"1927",0.100000001490116
"1928",0
"1929",6.80000019073486
"1930",0.699999988079071
"1931",0.600000023841858
"1932",0.100000001490116
"1933",7.5
"1934",0.5
"1935",0.200000002980232
"1936",0
"1937",0
"1938",12.3000001907349
"1939",0.699999988079071
"1940",4.19999980926514
"1941",0.200000002980232
"1942",0.100000001490116
"1943",0
"1944",6.69999980926514
"1945",6.59999990463257
"1946",6.69999980926514
"1947",0.899999976158142
"1948",0
"1949",2.59999990463257
"1950",3
"1951",0.300000011920929
"1952",0.300000011920929
"1953",0.100000001490116
"1954",0.100000001490116
"1955",0.200000002980232
"1956",0.300000011920929
"1957",0.200000002980232
"1958",0.100000001490116
"1959",0.100000001490116
"1960",0.200000002980232
"1961",0
"1962",0.200000002980232
"1963",0.100000001490116
"1964",0.100000001490116
"1965",0.100000001490116
"1966",0.300000011920929
"1967",0
"1968",0.400000005960464
"1969",5.40000009536743
"1970",9.5
"1971",3.20000004768372
"1972",3.20000004768372
"1973",5.90000009536743
"1974",1.20000004768372
"1975",0.200000002980232
"1976",3.70000004768372
"1977",0.100000001490116
"1978",0.100000001490116
"1979",0
"1980",0.100000001490116
"1981",0.899999976158142
"1982",1.70000004768372
"1983",2.70000004768372
"1984",0.400000005960464
"1985",0.300000011920929
"1986",12
"1987",35
"1988",32
"1989",2.70000004768372
"1990",4.09999990463257
"1991",19.7999992370605
"1992",19.7000007629395
"1993",0.5
"1994",0.200000002980232
"1995",4
"1996",2.29999995231628
"1997",2
"1998",28.7000007629395
"1999",3.09999990463257
"2000",0.200000002980232
"2001",0.300000011920929
"2002",0.200000002980232
"2003",0.200000002980232
"2004",0.100000001490116
"2005",0.200000002980232
"2006",0.300000011920929
"2007",7.40000009536743
"2008",14.6999998092651
"2009",4
"2010",0
"2011",0
"2012",0
"2013",4.30000019073486
"2014",1.79999995231628
"2015",0.5
"2016",0.5
"2017",0.200000002980232
"2018",0
"2019",0
"2020",0.100000001490116
"2021",1
"2022",1.39999997615814
"2023",17.3999996185303
"2024",3.79999995231628
"2025",0.600000023841858
"2026",0.300000011920929
"2027",0.100000001490116
"2028",0.300000011920929
"2029",1.70000004768372
"2030",13.8000001907349
"2031",15
"2032",13.8999996185303
"2033",4.80000019073486
"2034",2
"2035",16.2999992370605
"2036",8.5
"2037",1
"2038",0.200000002980232
"2039",0.100000001490116
"2040",0
"2041",5
"2042",1.70000004768372
"2043",8.80000019073486
"2044",18.8999996185303
"2045",4.19999980926514
"2046",13.5
"2047",15.1999998092651
"2048",4.69999980926514
"2049",1.79999995231628
"2050",1.20000004768372
"2051",0.699999988079071
"2052",16
"2053",6.19999980926514
"2054",0.300000011920929
"2055",3.70000004768372
"2056",30.8999996185303
"2057",4.5
"2058",8.30000019073486
"2059",17.2000007629395
"2060",0.899999976158142
"2061",0.400000005960464
"2062",0.200000002980232
"2063",0
"2064",0
"2065",0
"2066",0
"2067",32.2999992370605
"2068",98.8000030517578
"2069",14.3000001907349
"2070",0.200000002980232
"2071",1
"2072",0.200000002980232
"2073",0.200000002980232
"2074",0.200000002980232
"2075",0.200000002980232
"2076",1.79999995231628
"2077",7.5
"2078",21.5
"2079",20.7999992370605
"2080",8.5
"2081",4.19999980926514
"2082",1.60000002384186
"2083",1.39999997615814
"2084",5.09999990463257
"2085",5
"2086",1.39999997615814
"2087",1.70000004768372
"2088",3.90000009536743
"2089",0.100000001490116
"2090",0
"2091",0
"2092",0
"2093",0.200000002980232
"2094",0.100000001490116
"2095",0.300000011920929
"2096",0
"2097",48.5999984741211
"2098",0.699999988079071
"2099",9.80000019073486
"2100",4.30000019073486
"2101",9.80000019073486
"2102",20.2999992370605
"2103",2.09999990463257
"2104",11.8000001907349
"2105",3.5
"2106",11.6000003814697
"2107",25.2999992370605
"2108",3.59999990463257
"2109",18.8999996185303
"2110",3.20000004768372
"2111",2.09999990463257
"2112",10.6999998092651
"2113",1.39999997615814
"2114",0.100000001490116
"2115",0.100000001490116
"2116",0.200000002980232
"2117",0
"2118",0
"2119",4.40000009536743
"2120",21.2999992370605
"2121",33.7000007629395
"2122",3
"2123",3.29999995231628
"2124",6
"2125",9.80000019073486
"2126",2.90000009536743
"2127",23
"2128",1
"2129",0
"2130",0.200000002980232
"2131",0.200000002980232
"2132",44.7000007629395
"2133",21.5
"2134",0
"2135",0
"2136",0
"2137",5
"2138",30.1000003814697
"2139",3.09999990463257
"2140",2.20000004768372
"2141",3.5
"2142",2.09999990463257
"2143",0
"2144",1.20000004768372
"2145",0.100000001490116
"2146",0
"2147",0.400000005960464
"2148",1.70000004768372
"2149",1.39999997615814
"2150",0
"2151",0
"2152",1.5
"2153",0.400000005960464
"2154",1.70000004768372
"2155",57.7000007629395
"2156",0.200000002980232
"2157",1.79999995231628
"2158",0.100000001490116
"2159",1.79999995231628
"2160",20.2000007629395
"2161",0.200000002980232
"2162",26.2999992370605
"2163",46.2000007629395
"2164",1.70000004768372
"2165",0
"2166",22.8999996185303
"2167",10.6999998092651
"2168",0.699999988079071
"2169",14
"2170",0.100000001490116
"2171",0
"2172",19.3999996185303
"2173",10.3999996185303
"2174",0.5
"2175",0.400000005960464
"2176",0
"2177",15.8000001907349
"2178",4.69999980926514
"2179",0.100000001490116
"2180",0.600000023841858
"2181",0.800000011920929
"2182",0
"2183",24.3999996185303
"2184",15.5
"2185",1.39999997615814
"2186",1
"2187",8.80000019073486
"2188",0.300000011920929
"2189",0.899999976158142
"2190",1.20000004768372
"2191",17.3999996185303
"2192",3.79999995231628
"2193",0.699999988079071
"2194",0.200000002980232
"2195",0
"2196",0
"2197",0
"2198",0
"2199",0
"2200",3.29999995231628
"2201",2.5
"2202",2.40000009536743
"2203",0
"2204",0
"2205",0
"2206",0
"2207",0
"2208",4.09999990463257
"2209",0
"2210",1.20000004768372
"2211",0.200000002980232
"2212",0
"2213",3.5
"2214",0.200000002980232
"2215",0
"2216",0
"2217",0.699999988079071
"2218",0
"2219",0.5
"2220",5.90000009536743
"2221",1.20000004768372
"2222",0.5
"2223",0.200000002980232
"2224",0
"2225",0
"2226",0
"2227",0
"2228",4
"2229",0.100000001490116
"2230",5.69999980926514
"2231",5.69999980926514
"2232",0.200000002980232
"2233",0
"2234",3
"2235",0.300000011920929
"2236",0
"2237",0
"2238",0
"2239",0
"2240",0
"2241",0
"2242",0
"2243",0.100000001490116
"2244",2.40000009536743
"2245",0
"2246",2.09999990463257
"2247",6.80000019073486
"2248",0.100000001490116
"2249",0
"2250",0
"2251",0.100000001490116
"2252",0
"2253",0
"2254",0.100000001490116
"2255",0
"2256",1.39999997615814
"2257",1.29999995231628
"2258",0.100000001490116
"2259",0.300000011920929
"2260",0.200000002980232
"2261",0
"2262",14.8000001907349
"2263",1.20000004768372
"2264",0.200000002980232
"2265",1.29999995231628
"2266",0
"2267",0.100000001490116
"2268",0
"2269",0.200000002980232
"2270",0
"2271",0
"2272",0
"2273",0
"2274",0
"2275",0
"2276",4.5
"2277",0
"2278",0
"2279",0.100000001490116
"2280",0.300000011920929
"2281",8.19999980926514
"2282",6.09999990463257
"2283",0.5
"2284",6.09999990463257
"2285",4.19999980926514
"2286",25.7999992370605
"2287",11.1000003814697
"2288",4.80000019073486
"2289",6.40000009536743
"2290",0.800000011920929
"2291",0.100000001490116
"2292",13.8999996185303
"2293",0.300000011920929
"2294",2.90000009536743
"2295",15.8999996185303
"2296",2.09999990463257
"2297",4.30000019073486
"2298",28.7999992370605
"2299",8.5
"2300",17.7000007629395
"2301",8.89999961853027
"2302",0.400000005960464
"2303",3
"2304",0.5
"2305",0.200000002980232
"2306",0.200000002980232
"2307",0.200000002980232
"2308",0.300000011920929
"2309",0.100000001490116
"2310",0.100000001490116
"2311",7.59999990463257
"2312",6.59999990463257
"2313",23.8999996185303
"2314",16.6000003814697
"2315",3.29999995231628
"2316",1
"2317",43.2999992370605
"2318",2
"2319",3.79999995231628
"2320",11.5
"2321",1.79999995231628
"2322",0.5
"2323",0
"2324",0.800000011920929
"2325",0
"2326",0.100000001490116
"2327",0
"2328",0.100000001490116
"2329",0.100000001490116
"2330",2.59999990463257
"2331",0.899999976158142
"2332",1.10000002384186
"2333",0.400000005960464
"2334",0.300000011920929
"2335",0.200000002980232
"2336",0.100000001490116
"2337",0.200000002980232
"2338",0.200000002980232
"2339",2.09999990463257
"2340",0.300000011920929
"2341",1.70000004768372
"2342",2.5
"2343",0.400000005960464
"2344",0.300000011920929
"2345",0.200000002980232
"2346",0.200000002980232
"2347",0.200000002980232
"2348",0.200000002980232
"2349",0.100000001490116
"2350",0.100000001490116
"2351",0.200000002980232
"2352",1.39999997615814
"2353",1.10000002384186
"2354",0.200000002980232
"2355",1.20000004768372
"2356",2.59999990463257
"2357",0.899999976158142
"2358",0.699999988079071
"2359",0.400000005960464
"2360",0.200000002980232
"2361",0.300000011920929
"2362",0.300000011920929
"2363",1.5
"2364",33.9000015258789
"2365",3.90000009536743
"2366",0.300000011920929
"2367",0.100000001490116
"2368",2.20000004768372
"2369",2.20000004768372
"2370",0.800000011920929
"2371",0
"2372",13.6999998092651
"2373",4.90000009536743
"2374",0.300000011920929
"2375",1.10000002384186
"2376",6.90000009536743
"2377",10
"2378",3.20000004768372
"2379",1.89999997615814
"2380",1.29999995231628
"2381",12.1000003814697
"2382",24.7999992370605
"2383",4.80000019073486
"2384",2.40000009536743
"2385",0.400000005960464
"2386",2.59999990463257
"2387",2
"2388",0.300000011920929
"2389",2.20000004768372
"2390",0.100000001490116
"2391",0.200000002980232
"2392",0.200000002980232
"2393",0.5
"2394",0.400000005960464
"2395",0.100000001490116
"2396",0.100000001490116
"2397",0.400000005960464
"2398",2.20000004768372
"2399",0.300000011920929
"2400",0.200000002980232
"2401",16.2999992370605
"2402",11.1000003814697
"2403",1.39999997615814
"2404",0.5
"2405",3.79999995231628
"2406",0.300000011920929
"2407",0.200000002980232
"2408",1.29999995231628
"2409",0.100000001490116
"2410",0.300000011920929
"2411",0.600000023841858
"2412",2.5
"2413",1.89999997615814
"2414",1.29999995231628
"2415",0.100000001490116
"2416",0.899999976158142
"2417",6.5
"2418",1.79999995231628
"2419",8.60000038146973
"2420",1.79999995231628
"2421",3.5
"2422",1.60000002384186
"2423",1.70000004768372
"2424",15.5
"2425",2.70000004768372
"2426",0.5
"2427",0.200000002980232
"2428",0.600000023841858
"2429",0.300000011920929
"2430",0.300000011920929
"2431",0
"2432",0
"2433",0
"2434",0.200000002980232
"2435",8.10000038146973
"2436",15.8000001907349
"2437",1.5
"2438",0.5
"2439",1.29999995231628
"2440",0.200000002980232
"2441",0.200000002980232
"2442",2.59999990463257
"2443",0.100000001490116
"2444",0
"2445",0
"2446",0
"2447",0.600000023841858
"2448",0.300000011920929
"2449",0
"2450",0
"2451",0.100000001490116
"2452",1.29999995231628
"2453",10.1999998092651
"2454",17.8999996185303
"2455",2.79999995231628
"2456",21.5
"2457",31.7999992370605
"2458",18
"2459",5.80000019073486
"2460",1.70000004768372
"2461",14.5
"2462",0.899999976158142
"2463",3.90000009536743
"2464",0.100000001490116
"2465",4.69999980926514
"2466",0.100000001490116
"2467",0.100000001490116
"2468",3.79999995231628
"2469",5.09999990463257
"2470",0.200000002980232
"2471",4.69999980926514
"2472",3.5
"2473",0.600000023841858
"2474",0
"2475",0
"2476",0
"2477",0.200000002980232
"2478",8.19999980926514
"2479",2.29999995231628
"2480",0
"2481",2.20000004768372
"2482",1.29999995231628
"2483",0.699999988079071
"2484",2.09999990463257
"2485",0.400000005960464
"2486",0
"2487",0
"2488",1.5
"2489",2.20000004768372
"2490",2
"2491",7.80000019073486
"2492",0.800000011920929
"2493",0.200000002980232
"2494",0.400000005960464
"2495",5.90000009536743
"2496",0
"2497",0
"2498",0
"2499",0.899999976158142
"2500",1.79999995231628
"2501",5.90000009536743
"2502",0.400000005960464
"2503",0
"2504",0
"2505",1.20000004768372
"2506",1.60000002384186
"2507",3.90000009536743
"2508",1.29999995231628
"2509",7.40000009536743
"2510",4.09999990463257
"2511",0.100000001490116
"2512",0
"2513",0
"2514",0.200000002980232
"2515",0
"2516",0.100000001490116
"2517",0.300000011920929
"2518",0
"2519",0
"2520",0
"2521",0
"2522",0
"2523",1.20000004768372
"2524",0
"2525",0
"2526",6.59999990463257
"2527",3.59999990463257
"2528",0.100000001490116
"2529",0
"2530",1.79999995231628
"2531",0
"2532",0
"2533",0
"2534",0
"2535",6.30000019073486
"2536",6
"2537",0.100000001490116
"2538",0
"2539",3
"2540",0
"2541",0.100000001490116
"2542",0
"2543",0
"2544",0
"2545",0
"2546",0
"2547",27.7999992370605
"2548",11.6999998092651
"2549",5.09999990463257
"2550",3.09999990463257
"2551",0.300000011920929
"2552",0.200000002980232
"2553",0.100000001490116
"2554",0.100000001490116
"2555",0
"2556",0
"2557",0
"2558",0
"2559",0
"2560",0
"2561",23.7999992370605
"2562",29.3999996185303
"2563",1.79999995231628
"2564",0
"2565",0.100000001490116
"2566",0
"2567",0
"2568",0.200000002980232
"2569",0
"2570",0
"2571",0
"2572",0.5
"2573",2
"2574",0
"2575",3.59999990463257
"2576",31.3999996185303
"2577",0.300000011920929
"2578",0
"2579",0.100000001490116
"2580",0
"2581",0.100000001490116
"2582",3.29999995231628
"2583",2.09999990463257
"2584",0.100000001490116
"2585",0.200000002980232
"2586",1.79999995231628
"2587",0
"2588",0
"2589",0
"2590",1.20000004768372
"2591",0
"2592",0.100000001490116
"2593",1
"2594",0
"2595",0.300000011920929
"2596",0
"2597",1.10000002384186
"2598",0
"2599",0
"2600",0
"2601",1.39999997615814
"2602",0
"2603",0
"2604",3.29999995231628
"2605",9.89999961853027
"2606",0.100000001490116
"2607",0
"2608",3.20000004768372
"2609",8.30000019073486
"2610",0
"2611",0.100000001490116
"2612",0
"2613",0
"2614",0.800000011920929
"2615",9.89999961853027
"2616",7.80000019073486
"2617",0.400000005960464
"2618",1.10000002384186
"2619",0.200000002980232
"2620",1.70000004768372
"2621",0
"2622",1.79999995231628
"2623",0.100000001490116
"2624",0
"2625",0
"2626",0.400000005960464
"2627",0
"2628",0
"2629",0
"2630",7.09999990463257
"2631",1.10000002384186
"2632",1.39999997615814
"2633",0
"2634",0
"2635",0
"2636",0
"2637",0
"2638",25.2999992370605
"2639",1.5
"2640",0
"2641",0
"2642",0
"2643",13.8999996185303
"2644",17
"2645",8.69999980926514
"2646",0.100000001490116
"2647",0.100000001490116
"2648",0.100000001490116
"2649",0
"2650",0.800000011920929
"2651",0
"2652",0
"2653",0
"2654",0.100000001490116
"2655",0
"2656",0.200000002980232
"2657",0
"2658",0
"2659",0
"2660",0
"2661",4.09999990463257
"2662",0.100000001490116
"2663",8.89999961853027
"2664",4
"2665",0.100000001490116
"2666",0
"2667",6.90000009536743
"2668",1.20000004768372
"2669",0
"2670",0
"2671",0
"2672",0
"2673",0
"2674",4.40000009536743
"2675",2.20000004768372
"2676",2.5
"2677",19.3999996185303
"2678",33.5
"2679",18.5
"2680",18.5
"2681",7.90000009536743
"2682",0.600000023841858
"2683",40.5999984741211
"2684",1.10000002384186
"2685",0.100000001490116
"2686",0.200000002980232
"2687",0
"2688",0
"2689",0
"2690",0
"2691",6.59999990463257
"2692",4.5
"2693",11.3999996185303
"2694",13.6000003814697
"2695",2.59999990463257
"2696",20
"2697",15.5
"2698",7
"2699",3.09999990463257
"2700",13.3999996185303
"2701",0.899999976158142
"2702",0.100000001490116
"2703",3.20000004768372
"2704",47.9000015258789
"2705",35
"2706",24.2000007629395
"2707",4.59999990463257
"2708",0.200000002980232
"2709",6.40000009536743
"2710",1.89999997615814
"2711",0.300000011920929
"2712",0
"2713",0.300000011920929
"2714",0.200000002980232
"2715",0.300000011920929
"2716",0.300000011920929
"2717",0.5
"2718",0.699999988079071
"2719",2.20000004768372
"2720",0.5
"2721",0.200000002980232
"2722",0.699999988079071
"2723",1.5
"2724",0.400000005960464
"2725",1.20000004768372
"2726",0.300000011920929
"2727",3.70000004768372
"2728",0.699999988079071
"2729",0.200000002980232
"2730",0.200000002980232
"2731",0.200000002980232
"2732",1.60000002384186
"2733",0.400000005960464
"2734",1.70000004768372
"2735",0.300000011920929
"2736",1.89999997615814
"2737",3.29999995231628
"2738",0.600000023841858
"2739",6.09999990463257
"2740",0.400000005960464
"2741",5.09999990463257
"2742",4.5
"2743",7.30000019073486
"2744",3.90000009536743
"2745",0.300000011920929
"2746",0.200000002980232
"2747",0.200000002980232
"2748",0.400000005960464
"2749",1.10000002384186
"2750",1.89999997615814
"2751",0.699999988079071
"2752",0.800000011920929
"2753",20
"2754",7.5
"2755",1.29999995231628
"2756",0.300000011920929
"2757",0.200000002980232
"2758",0.100000001490116
"2759",0.100000001490116
"2760",0
"2761",0.200000002980232
"2762",4.59999990463257
"2763",9.10000038146973
"2764",18.1000003814697
"2765",1.29999995231628
"2766",0.300000011920929
"2767",0.100000001490116
"2768",13.1000003814697
"2769",41.2000007629395
"2770",10.1999998092651
"2771",1.79999995231628
"2772",2.20000004768372
"2773",1
"2774",0.100000001490116
"2775",15.1000003814697
"2776",33.4000015258789
"2777",63.2000007629395
"2778",44
"2779",2.09999990463257
"2780",1.20000004768372
"2781",0.400000005960464
"2782",0.699999988079071
"2783",5.90000009536743
"2784",0.400000005960464
"2785",0.300000011920929
"2786",0.100000001490116
"2787",0
"2788",2.59999990463257
"2789",0
"2790",0.100000001490116
"2791",0.100000001490116
"2792",0.200000002980232
"2793",0.800000011920929
"2794",1.5
"2795",0
"2796",0.100000001490116
"2797",0
"2798",6.30000019073486
"2799",13.8999996185303
"2800",1.5
"2801",2
"2802",1.29999995231628
"2803",0.200000002980232
"2804",0
"2805",0
"2806",0.100000001490116
"2807",0.100000001490116
"2808",0
"2809",15.1000003814697
"2810",0.699999988079071
"2811",0.100000001490116
"2812",7
"2813",5.40000009536743
"2814",0.100000001490116
"2815",2.29999995231628
"2816",0
"2817",0.300000011920929
"2818",1.20000004768372
"2819",1.10000002384186
"2820",1.5
"2821",0.100000001490116
"2822",5.80000019073486
"2823",9.30000019073486
"2824",0.100000001490116
"2825",11.1000003814697
"2826",23.6000003814697
"2827",14
"2828",30.6000003814697
"2829",22
"2830",9.89999961853027
"2831",3.29999995231628
"2832",25.7000007629395
"2833",8
"2834",0.800000011920929
"2835",0.200000002980232
"2836",0.699999988079071
"2837",0.400000005960464
"2838",0.5
"2839",3.29999995231628
"2840",0.600000023841858
"2841",2.59999990463257
"2842",3.29999995231628
"2843",1.10000002384186
"2844",16.1000003814697
"2845",5.19999980926514
"2846",0.5
"2847",1.10000002384186
"2848",0.200000002980232
"2849",0
"2850",2.20000004768372
"2851",0
"2852",0
"2853",0
"2854",0
"2855",6
"2856",4.69999980926514
"2857",11.1999998092651
"2858",6.30000019073486
"2859",1.29999995231628
"2860",0.100000001490116
"2861",1.39999997615814
"2862",2.40000009536743
"2863",5.09999990463257
"2864",0.100000001490116
"2865",0
"2866",0.300000011920929
"2867",5.09999990463257
"2868",1
"2869",0.100000001490116
"2870",0
"2871",0
"2872",0
"2873",2.29999995231628
"2874",0
"2875",0
"2876",0.400000005960464
"2877",1.29999995231628
"2878",0
"2879",0.400000005960464
"2880",7.19999980926514
"2881",0.300000011920929
"2882",0
"2883",0
"2884",0
"2885",0
"2886",1.29999995231628
"2887",0
"2888",0.200000002980232
"2889",0.200000002980232
"2890",0
"2891",0
"2892",33.9000015258789
"2893",23.2000007629395
"2894",0
"2895",0
"2896",5.30000019073486
"2897",14.8000001907349
"2898",0.400000005960464
"2899",9.89999961853027
"2900",0.5
"2901",4.5
"2902",1.29999995231628
"2903",0
"2904",2.09999990463257
"2905",0.100000001490116
"2906",0
"2907",4.5
"2908",0
